station;date;minte;maxte;temp;prec;tsum5;tsum0
613500;02/02/2022;0,7;5,4;3,6;1,1;13,9;128,5
613500;03/02/2022;3;6,3;5;10,1;13,9;133,5
613500;04/02/2022;1,5;6,2;4,7;6,3;13,9;138,2
613500;05/02/2022;2;5,5;3,7;2,1;13,9;141,9
613500;06/02/2022;0,6;6;4,1;3,8;13,9;146
613500;07/02/2022;1,1;6,2;3,7;0;13,9;149,7
613500;08/02/2022;3,3;8,9;6,1;0,2;15;155,8
613500;09/02/2022;3,4;8,1;6,1;0,2;16,1;161,9
613500;10/02/2022;1,9;6,4;3,9;0,2;16,1;165,8
613500;11/02/2022;-0,7;4,3;2,1;0,7;16,1;167,9
613500;12/02/2022;-0,2;3,8;2;0;16,1;169,9
613500;13/02/2022;1,5;4,3;2,9;0;16,1;172,8
613500;14/02/2022;4,1;8,5;6;0;17,1;178,8
613500;15/02/2022;4,1;6,8;5,3;2,9;17,4;184,1
613500;16/02/2022;3,8;8,5;5,9;15,9;18,3;190
613500;17/02/2022;3,5;9;5,6;1,2;18,9;195,6
613500;18/02/2022;1,5;6,6;4;19,5;18,9;199,6
613500;19/02/2022;1,1;6,7;4,1;2;18,9;203,7
613500;20/02/2022;0,9;7,5;3,8;8,7;18,9;207,5
613500;21/02/2022;3,1;7,7;5,3;1,6;19,2;212,8
613500;22/02/2022;1,3;5,8;3,7;2,3;19,2;216,5
613500;23/02/2022;4,1;7,9;5,6;0,1;19,8;222,1
613500;24/02/2022;0,8;7,5;5,3;4,3;20,1;227,4
613500;25/02/2022;1,6;5,6;3,7;1;20,1;231,1
613500;26/02/2022;-0,1;7,5;3,2;0;20,1;234,3
613500;27/02/2022;-1,1;5,4;1,7;0;20,1;236
613500;28/02/2022;-0,3;6,4;2,6;0;20,1;238,6
613500;01/03/2022;0,7;3,3;2,1;0;20,1;240,7
613500;02/03/2022;-2,3;4,1;1,3;0;20,1;242
613500;03/03/2022;-2,7;8,5;1,4;0;20,1;243,4
613500;04/03/2022;-2,4;5,8;1;0;20,1;244,4
613500;05/03/2022;-2,6;2,8;0,2;0;20,1;244,6
613500;06/03/2022;-3,1;6;1;0;20,1;245,6
613500;07/03/2022;-1,8;6,8;1,9;0;20,1;247,5
613500;08/03/2022;-3,5;7,2;0,9;0;20,1;248,4
613500;09/03/2022;-4,7;7,2;0;0;20,1;248,4
613500;10/03/2022;-1,1;8,3;3,2;0;20,1;251,6
613500;11/03/2022;-0,4;6,3;2,9;0;20,1;254,5
613500;12/03/2022;0,6;8,3;3,8;0;20,1;258,3
613500;13/03/2022;0,7;9,3;4,6;0;20,1;262,9
613500;14/03/2022;0;10,3;4,7;0;20,1;267,6
613500;15/03/2022;-0,5;6;3,3;0;20,1;270,9
613500;16/03/2022;1,4;7,2;3,2;0;20,1;274,1
613500;17/03/2022;2,2;7,3;4,6;0,8;20,1;278,7
613500;18/03/2022;-0,4;10,5;5,1;0;20,2;283,8
613500;19/03/2022;-1,5;11;4,8;0;20,2;288,6
613500;20/03/2022;1,3;8,5;4,4;0;20,2;293
613500;21/03/2022;1,1;10,5;5,6;0;20,8;298,6
613500;22/03/2022;-1,6;13,7;6,3;0;22,1;304,9
613500;23/03/2022;-0,1;13,6;6,4;0;23,5;311,3
613500;24/03/2022;-1,3;14;6,1;0;24,6;317,4
613500;25/03/2022;1,8;15,6;8,9;0;28,5;326,3
613500;26/03/2022;0,6;13,1;8,4;0;31,9;334,7
613500;27/03/2022;-1,9;14;6,4;0;33,3;341,1
613500;28/03/2022;4,3;11,5;6,9;0;35,2;348
613500;29/03/2022;1,1;7,4;4,5;0;35,2;352,5
613500;30/03/2022;0,2;5,5;1,7;0,6;35,2;354,2
613500;31/03/2022;-1,5;5,5;1,6;0;35,2;355,8
613500;01/04/2022;-1,9;5,4;1,5;0;35,2;357,3
613500;02/04/2022;-3,9;5,2;0,4;0;35,2;357,7
613500;03/04/2022;-5,4;7,7;2,5;0,5;35,2;360,2
613500;04/04/2022;3,2;8,7;4,8;3,9;35,2;365
613500;05/04/2022;1,9;7,2;4,1;0,6;35,2;369,1
613500;06/04/2022;0,9;8;5,1;6,2;35,3;374,2
613500;07/04/2022;4,2;8,5;6,2;11,2;36,5;380,4
613500;08/04/2022;1,3;7,2;4;0,8;36,5;384,4
613500;09/04/2022;2;8,1;4,7;0;36,5;389,1
613500;10/04/2022;2,7;7,7;4,8;0;36,5;393,9
613500;11/04/2022;0,4;9,2;4,6;0;36,5;398,5
613500;12/04/2022;-1,6;10,2;4,9;0;36,5;403,4
613500;13/04/2022;5;14,8;9,9;0,1;41,4;413,3
613500;14/04/2022;7,2;13,8;9,6;0,1;46;422,9
613500;15/04/2022;1;7,7;6,2;0,3;47,2;429,1
613500;16/04/2022;-0,8;12,5;6;0;48,2;435,1
613500;17/04/2022;-0,5;13,7;6,6;0;49,8;441,7
613500;18/04/2022;-0,7;15,2;8,1;0;52,9;449,8
613500;19/04/2022;2,2;14,5;8,9;0;56,8;458,7
613500;20/04/2022;1,9;16,3;9,3;0;61,1;468
613500;21/04/2022;2,4;17,5;10,2;0;66,3;478,2
613500;22/04/2022;5,1;17,4;10,5;0;71,8;488,7
613500;23/04/2022;5,4;15,5;9,8;0;76,6;498,5
613500;24/04/2022;3,9;11,5;8,1;0,4;79,7;506,6
613500;25/04/2022;1,4;12,2;7,1;0;81,8;513,7
613500;26/04/2022;-1;14,1;7,4;0;84,2;521,1
613500;27/04/2022;2;14,5;8,7;0;87,9;529,8
613500;28/04/2022;4,4;14,3;8,9;0;91,8;538,7
613500;29/04/2022;2,8;12,4;8;0;94,8;546,7
613500;30/04/2022;3,6;12,5;8,1;0;97,9;554,8
613500;01/05/2022;4,3;13,3;8,9;0;101,8;563,7
613500;02/05/2022;1,2;14,5;8,7;0;105,5;572,4
613500;03/05/2022;6,1;14,7;10,1;0;110,6;582,5
613500;04/05/2022;4;14,3;9,6;0;115,2;592,1
613500;05/05/2022;5,5;14,9;10,4;0;120,6;602,5
613500;06/05/2022;4,6;15,3;11,3;0;126,9;613,8
613500;07/05/2022;6,6;16,8;12,5;0,1;134,4;626,3
613500;08/05/2022;4,1;16,1;10,4;0;139,8;636,7
613500;09/05/2022;2,9;16,7;11;0;145,8;647,7
613500;10/05/2022;9,7;19,2;14,3;2,7;155,1;662
613500;11/05/2022;8,5;16,2;12;3,6;162,1;674
613500;12/05/2022;9,3;15,6;11,8;6,8;168,9;685,8
613500;13/05/2022;8,2;14,1;11,2;1,6;175,1;697
613500;14/05/2022;9,7;15,5;12,7;0;182,8;709,7
613500;15/05/2022;7,5;16,7;12,1;0;189,9;721,8
613500;16/05/2022;5,2;18,6;12,7;0;197,6;734,5
613500;17/05/2022;9,1;18,3;13,4;0;206;747,9
613500;18/05/2022;8,2;20;14,1;0;215,1;762
613500;19/05/2022;13,3;23;17,9;0,1;228;779,9
613500;20/05/2022;12,5;17;14,3;0;237,3;794,2
613500;21/05/2022;9,5;15,7;12,5;4,9;244,8;806,7
613500;22/05/2022;9,3;17,2;12,9;0;252,7;819,6
613500;23/05/2022;7,6;18,7;13,7;0;261,4;833,3
613500;24/05/2022;10,9;15,9;13,5;11,4;269,9;846,8
613500;25/05/2022;10;16,4;12,8;3,2;277,7;859,6
613500;26/05/2022;11,3;15,8;13,2;1,4;285,9;872,8
613500;27/05/2022;7,9;13,8;10,9;2,8;291,8;883,7
613500;28/05/2022;7,8;15,9;11,7;0,3;298,5;895,4
613500;29/05/2022;8,6;16,8;12,5;0;306;907,9
613500;30/05/2022;8,3;13,8;10,6;2,4;311,6;918,5
613500;31/05/2022;8,9;15;11,5;0,5;318,1;930
613500;01/06/2022;6,1;16,3;11,5;0;324,6;941,5
613500;02/06/2022;7,4;12,7;10,8;0,1;330,4;952,3
613500;03/06/2022;9,3;17,3;12,6;0;338;964,9
613500;04/06/2022;5,1;17,7;12,3;0;345,3;977,2
613500;05/06/2022;4,6;21,3;14,4;0;354,7;991,6
613500;06/06/2022;11,8;19,4;15,7;2;365,4;1007,3
613500;07/06/2022;11,2;16,7;14;0,2;374,4;1021,3
613500;08/06/2022;11,9;19;14,6;0;384;1035,9
613500;09/06/2022;12,2;20,7;15,8;0;394,8;1051,7
613500;10/06/2022;12;20,8;15,9;0;405,7;1067,6
613500;11/06/2022;12;21,6;17,1;0,2;417,8;1084,7
613500;12/06/2022;8,1;19,6;15;6,7;427,8;1099,7
613500;13/06/2022;10,1;17,3;13,7;0;436,5;1113,4
613500;14/06/2022;11,3;18,7;14,3;0;445,8;1127,7
613500;15/06/2022;10,8;18,3;14,5;0;455,3;1142,2
613500;16/06/2022;10,2;20,4;15,5;0;465,8;1157,7
613500;17/06/2022;8,7;19,6;16;0,1;476,8;1173,7
613500;18/06/2022;13,9;21,9;18,3;0;490,1;1192
613500;19/06/2022;9,9;16,1;12,7;9,1;497,8;1204,7
613500;20/06/2022;8;16,8;12,1;3,4;504,9;1216,8
613500;21/06/2022;10,2;20,2;15,2;0;515,1;1232
613500;22/06/2022;10,9;18,4;14,6;0;524,7;1246,6
613500;23/06/2022;7,6;22,6;16,1;0;535,8;1262,7
613500;24/06/2022;12,4;26,5;20,1;0;550,9;1282,8
613500;25/06/2022;15,3;25,1;20,3;0,1;566,2;1303,1
613500;26/06/2022;17,5;28,2;21,8;0;583;1324,9
613500;27/06/2022;15,3;27,4;19,7;3,2;597,7;1344,6
613500;28/06/2022;12,8;22,1;17,7;0;610,4;1362,3
613500;29/06/2022;9,6;23,9;17,7;0;623,1;1380
613500;30/06/2022;9,7;25,9;18,5;0;636,6;1398,5
613500;01/07/2022;13,5;20,8;16,8;8;648,4;1415,3
613500;02/07/2022;13,4;21,8;17,6;0,3;661;1432,9
613500;03/07/2022;13,6;24,8;19,2;2,2;675,2;1452,1
613500;04/07/2022;12,8;20,1;16,4;2,2;686,6;1468,5
613500;05/07/2022;12,8;19,4;15,6;0,6;697,2;1484,1
613500;06/07/2022;11,4;19,2;14,9;1,7;707,1;1499
613500;07/07/2022;12,1;19,8;16,2;6,9;718,3;1515,2
613500;08/07/2022;11,8;19,9;15,7;0;729;1530,9
613500;09/07/2022;12,6;18,1;15,2;0;739,2;1546,1
613500;10/07/2022;11,8;20;15,5;0;749,7;1561,6
613500;11/07/2022;10,4;21,9;16,6;0;761,3;1578,2
613500;12/07/2022;10,8;25;18,3;0;774,6;1596,5
613500;13/07/2022;14,1;26,3;19,9;0;789,5;1616,4
613500;14/07/2022;12,3;19,1;15,4;0;799,9;1631,8
613500;15/07/2022;12,3;18,9;15;0;809,9;1646,8
613500;16/07/2022;11,3;20,1;15,4;0,5;820,3;1662,2
613500;17/07/2022;11,5;21,5;16,5;0;831,8;1678,7
613500;18/07/2022;13;24;18,8;0;845,6;1697,5
613500;19/07/2022;12,6;29,8;21,6;0;862,2;1719,1
613500;20/07/2022;13,7;33,9;25,1;0;882,3;1744,2
613500;21/07/2022;15,4;27,1;21,1;0;898,4;1765,3
613500;22/07/2022;14,4;20,6;16,7;0;910,1;1782
613500;23/07/2022;13,1;15,1;13,9;1,3;919;1795,9
613500;24/07/2022;9,6;24;17,5;0,2;931,5;1813,4
613500;25/07/2022;15,3;31,2;21,5;5,7;948;1834,9
613500;26/07/2022;11,7;19;16,3;0,1;959,3;1851,2
613500;27/07/2022;11,7;19,3;14,6;0;968,9;1865,8
613500;28/07/2022;9;19,7;14,9;0;978,8;1880,7
613500;29/07/2022;6,4;23,5;15,8;0;989,6;1896,5
613500;30/07/2022;12,7;25,1;18,6;0;1003,2;1915,1
613500;31/07/2022;14;24,6;18,9;2,4;1017,1;1934
613500;01/08/2022;11;20,6;17,1;5,4;1029,2;1951,1
613500;02/08/2022;7,5;21,5;15,6;0,3;1039,8;1966,7
613500;03/08/2022;17,6;28,6;22,7;0;1057,5;1989,4
613500;04/08/2022;14,8;33,2;24;0;1076,5;2013,4
613500;05/08/2022;13,3;19,4;16,7;1,6;1088,2;2030,1
613500;06/08/2022;11,5;20,2;15,5;0;1098,7;2045,6
613500;07/08/2022;8,9;19,8;14,7;0,6;1108,4;2060,3
613500;08/08/2022;11,8;21,8;16,8;0;1120,2;2077,1
613500;09/08/2022;10,5;22,6;17,1;0;1132,3;2094,2
613500;10/08/2022;9,5;25,2;17,9;0;1145,2;2112,1
613500;11/08/2022;10,4;27;19,5;0;1159,7;2131,6
613500;12/08/2022;11,3;28,8;20,8;0;1175,5;2152,4
613500;13/08/2022;13,3;30,4;21,9;0;1192,4;2174,3
613500;14/08/2022;14,6;28,7;21,9;0;1209,3;2196,2
613500;15/08/2022;15,4;28,8;22,7;8,6;1227;2218,9
613500;16/08/2022;18,7;26,5;21,4;7,1;1243,4;2240,3
613500;17/08/2022;14,4;26,7;20,6;0;1259;2260,9
613500;18/08/2022;17,9;28,2;21,9;7,7;1275,9;2282,8
613500;19/08/2022;16,5;21,2;19,4;0,2;1290,3;2302,2
613500;20/08/2022;15,6;24,2;19,6;0;1304,9;2321,8
613500;21/08/2022;13,2;24;18,6;0;1318,5;2340,4
613500;22/08/2022;9,2;24,1;17,7;0;1331,2;2358,1
613500;23/08/2022;14,1;25,5;19,7;0;1345,9;2377,8
613500;24/08/2022;13,2;25,7;19,7;0;1360,6;2397,5
613500;25/08/2022;14,2;25,2;19,5;0;1375,1;2417
613500;26/08/2022;16,2;25,7;20,8;0;1390,9;2437,8
613500;27/08/2022;15,6;20,6;18,6;26;1404,5;2456,4
613500;28/08/2022;15,4;20,1;17,7;1,1;1417,2;2474,1
613500;29/08/2022;14,1;18,8;16;1,8;1428,2;2490,1
613500;30/08/2022;11,5;20,1;15,6;0;1438,8;2505,7
613500;31/08/2022;9,4;21,6;15,5;0;1449,3;2521,2
613500;01/09/2022;9;21,3;14,8;0;1459,1;2536
613500;02/09/2022;6,7;21,4;14,4;0;1468,5;2550,4
613500;03/09/2022;10,5;21,5;15,6;0;1479,1;2566
613500;04/09/2022;9,6;21,6;15,3;0;1489,4;2581,3
613500;05/09/2022;12,3;21,1;16,5;0;1500,9;2597,8
613500;06/09/2022;12,3;19,6;15,8;0;1511,7;2613,6
613500;07/09/2022;11,6;21;15,6;1,6;1522,3;2629,2
613500;08/09/2022;13;19;16,2;13,2;1533,5;2645,4
613500;09/09/2022;12,6;19,2;15,3;12,7;1543,8;2660,7
613500;10/09/2022;12;20,3;15,2;20,4;1554;2675,9
613500;11/09/2022;9,5;18,7;14,2;0;1563,2;2690,1
613500;12/09/2022;6,8;18,6;13,8;0;1572;2703,9
613500;13/09/2022;14,2;18,5;15,8;4,9;1582,8;2719,7
613500;14/09/2022;12,9;16,8;14,6;0,2;1592,4;2734,3
613500;15/09/2022;11,1;16,8;13,4;0;1600,8;2747,7
613500;16/09/2022;9,4;16;12,4;0,6;1608,2;2760,1
613500;17/09/2022;9,5;16,6;13;4,1;1616,2;2773,1
613500;18/09/2022;8,2;13,1;11,2;0,3;1622,4;2784,3
613500;19/09/2022;7,8;16,1;12,2;0,1;1629,6;2796,5
613500;20/09/2022;6,6;15,8;11,3;0,4;1635,9;2807,8
613500;21/09/2022;4,3;16,8;10,6;0;1641,5;2818,4
613500;22/09/2022;6,5;17;12,2;0,1;1648,7;2830,6
613500;23/09/2022;9,2;16,9;13;0;1656,7;2843,6
613500;24/09/2022;9,9;17,7;13,3;0;1665;2856,9
613500;25/09/2022;10;15,9;12,4;0,9;1672,4;2869,3
613500;26/09/2022;9,9;12,8;11,4;5;1678,8;2880,7
613500;27/09/2022;8,9;13;11;8,2;1684,8;2891,7
613500;28/09/2022;4,7;13,3;9,8;1,9;1689,6;2901,5
613500;29/09/2022;9,1;13;10,3;22;1694,9;2911,8
613500;30/09/2022;9,3;13,8;11,6;1;1701,5;2923,4
613500;01/10/2022;10,2;12,4;11,3;5,1;1707,8;2934,7
613500;02/10/2022;10,6;16,1;12,7;0,1;1715,5;2947,4
613500;03/10/2022;11,2;15,3;12,8;0,2;1723,3;2960,2
613500;04/10/2022;10,1;15,7;12,7;0;1731;2972,9
613500;05/10/2022;13,5;15,7;14,4;0;1740,4;2987,3
613500;06/10/2022;12;16,4;13,8;1,5;1749,2;3001,1
613500;07/10/2022;10,5;15,7;13;0;1757,2;3014,1
613500;08/10/2022;9,2;14,5;12,1;0,8;1764,3;3026,2
613500;09/10/2022;6,1;14,7;10,7;0;1770;3036,9
613500;10/10/2022;9,2;14,7;11,6;2,5;1776,6;3048,5
613500;11/10/2022;6,7;14;10,4;0;1782;3058,9
613500;12/10/2022;4,7;14,3;10;0;1787;3068,9
613500;13/10/2022;8,8;13;10,7;1;1792,7;3079,6
613500;14/10/2022;9,3;14,2;11,7;0;1799,4;3091,3
613500;15/10/2022;11,4;14,6;12,9;14,3;1807,3;3104,2
613500;16/10/2022;11,1;15,8;13,2;0;1815,5;3117,4
613500;17/10/2022;6;16;12,3;1,3;1822,8;3129,7
613500;18/10/2022;9,7;14,7;12,7;0;1830,5;3142,4
613500;19/10/2022;1,5;12;8,2;0,2;1833,7;3150,6
613500;20/10/2022;0,5;10,9;6,5;0;1835,2;3157,1
613500;21/10/2022;8,1;12;10;4,7;1840,2;3167,1
613500;22/10/2022;11,3;13,6;12,3;1,6;1847,5;3179,4
613500;23/10/2022;9,4;13,5;11,6;0;1854,1;3191
613500;24/10/2022;11,9;16,8;13,7;6,1;1862,8;3204,7
613500;25/10/2022;11,2;14,2;12,9;1,9;1870,7;3217,6
613500;26/10/2022;9,5;14,5;12,3;0;1878;3229,9
613500;27/10/2022;10,9;14,9;13,4;1;1886,4;3243,3
613500;28/10/2022;10,5;17,8;14,2;0;1895,6;3257,5
613500;29/10/2022;10,8;15,5;12,8;0,5;1903,4;3270,3
613500;30/10/2022;9,6;16,4;12,6;0;1911;3282,9
613500;31/10/2022;10,3;14,7;11,8;0;1917,8;3294,7
613500;01/11/2022;11,2;15,8;12,7;0;1925,5;3307,4
613500;02/11/2022;8,7;12,7;10,9;3,2;1931,4;3318,3
613500;03/11/2022;8,5;12,2;10,1;0;1936,5;3328,4
613500;04/11/2022;7,2;12;9,8;1,7;1941,3;3338,2
613500;05/11/2022;6,6;12;9,6;0;1945,9;3347,8
613500;06/11/2022;8,3;10,7;9,7;3,2;1950,6;3357,5
613500;07/11/2022;8,5;12,2;10,8;2,4;1956,4;3368,3
613500;08/11/2022;11,3;13,2;12,1;0;1963,5;3380,4
613500;09/11/2022;9,6;13,9;11,7;2,6;1970,2;3392,1
613500;10/11/2022;9,3;12,4;11;0,8;1976,2;3403,1
613500;11/11/2022;11,7;12,8;12,3;0;1983,5;3415,4
613500;12/11/2022;11,3;12,8;12;0;1990,5;3427,4
613500;13/11/2022;8,2;11,7;10;0;1995,5;3437,4
613500;14/11/2022;7,9;10,6;9,1;0;1999,6;3446,5
613500;15/11/2022;7,1;10;8,3;0;2002,9;3454,8
613500;16/11/2022;6,6;10,1;8,4;0;2006,3;3463,2
613500;17/11/2022;4,7;7;5,5;0;2006,8;3468,7
613500;18/11/2022;-0,1;5,6;3,4;1,4;2006,8;3472,1
613500;19/11/2022;-1,4;3,1;0,7;0;2006,8;3472,8
613500;20/11/2022;-3,9;0,9;-1,2;0,2;2006,8;3472,8
613500;21/11/2022;-3;1,9;0;4,2;2006,8;3472,8
613500;22/11/2022;-1,4;2,5;0,9;0,2;2006,8;3473,7
613500;23/11/2022;1,1;5,5;3,8;0;2006,8;3477,5
613500;24/11/2022;4,5;6,3;5,4;0,2;2007,2;3482,9
613500;25/11/2022;5,2;6,3;5,8;1,9;2008;3488,7
613500;26/11/2022;5,6;7,3;6,3;0;2009,3;3495
613500;27/11/2022;5,4;7;6,2;0;2010,5;3501,2
613500;28/11/2022;4,5;6,7;5,6;0;2011,1;3506,8
613500;29/11/2022;3,6;6;4,8;0;2011,1;3511,6
613500;30/11/2022;3,2;4,6;3,8;1,4;2011,1;3515,4
613500;01/12/2022;2,7;4,6;3,5;0;2011,1;3518,9
613500;02/12/2022;2,4;4,2;3,4;0;2011,1;3522,3
613500;03/12/2022;0,3;2,5;1,5;0,4;2011,1;3523,8
613500;04/12/2022;1;3,3;2;0;2011,1;3525,8
613500;05/12/2022;2,3;3,9;3,2;0;2011,1;3529
613500;06/12/2022;1,1;3,1;2,3;0;2011,1;3531,3
613500;07/12/2022;-4,2;2,8;0,5;0,3;2011,1;3531,8
613500;08/12/2022;-7,2;2,6;-3,1;0;2011,1;3531,8
613500;09/12/2022;-1,8;1,2;0,2;0,4;2011,1;3532
613500;10/12/2022;-2,1;0,9;-0,2;0;2011,1;3532
613500;11/12/2022;-5,3;-0,4;-2;0;2011,1;3532
613500;12/12/2022;-6,9;-1,7;-4,1;0;2011,1;3532
613500;13/12/2022;-5,9;0,5;-1,7;0;2011,1;3532
613500;14/12/2022;-1,7;1,3;0,1;0;2011,1;3532,1
613500;15/12/2022;-10;0,4;-2,8;0,5;2011,1;3532,1
613500;16/12/2022;-10,6;-2,7;-6,5;0;2011,1;3532,1
613500;17/12/2022;-10,6;-0,4;-3,4;0;2011,1;3532,1
613500;18/12/2022;-3,4;0,1;-1,3;0;2011,1;3532,1
613500;19/12/2022;-3,3;5,5;0,6;6,9;2011,1;3532,7
613500;20/12/2022;3,9;7,3;5,9;6,2;2012;3538,6
613500;21/12/2022;3,6;6,7;4,6;0,2;2012;3543,2
613500;22/12/2022;4,4;6,2;5,3;0;2012,3;3548,5
613500;23/12/2022;-2,4;6;2,8;0;2012,3;3551,3
613500;24/12/2022;-2,7;2,4;0;0,2;2012,3;3551,3
613500;25/12/2022;2,1;4,9;4;4,3;2012,3;3555,3
613500;26/12/2022;3,3;7,1;4,8;0,9;2012,3;3560,1
613500;27/12/2022;2,2;4,4;3,3;1,1;2012,3;3563,4
613500;28/12/2022;3,7;7;5,4;9,9;2012,7;3568,8
613500;29/12/2022;6,2;8,9;7,3;3,1;2015;3576,1
613500;30/12/2022;5;7,3;5,9;0,8;2015,9;3582
613500;31/12/2022;7,3;10,3;8,7;5,5;2019,6;3590,7
613500;01/01/2023;7,3;10,6;9,3;5,1;4,3;9,3
613500;02/01/2023;5,1;9,6;7,4;4;6,7;16,7
613500;03/01/2023;0,8;6,1;4,4;0;6,7;21,1
613500;04/01/2023;4,1;9,4;7;19,9;8,7;28,1
613500;05/01/2023;2,6;8,2;4,4;1,3;8,7;32,5
613500;06/01/2023;2,4;8,3;4,9;14,6;8,7;37,4
613500;07/01/2023;4,7;8,6;6,7;2,4;10,4;44,1
613500;08/01/2023;4,8;7,7;6,6;2,7;12;50,7
613500;09/01/2023;3,9;6,1;5,1;3,5;12,1;55,8
613500;10/01/2023;3,5;6;5,1;0,1;12,2;60,9
613500;11/01/2023;4,7;8,4;6,3;4,2;13,5;67,2
613500;12/01/2023;5,4;8,4;6,4;7,7;14,9;73,6
613500;13/01/2023;5,5;8,7;6,8;2,1;16,7;80,4
613500;14/01/2023;4,9;7,9;6,1;7,6;17,8;86,5
613500;15/01/2023;4,1;7,5;5,4;2,4;18,2;91,9
613500;16/01/2023;3,2;5,4;4,3;0,3;18,2;96,2
613500;17/01/2023;1,4;3,8;2,7;4,5;18,2;98,9
613500;18/01/2023;0,4;3,3;1,7;0;18,2;100,6
613500;19/01/2023;0,7;3,6;2;1,7;18,2;102,6
613500;20/01/2023;-1,6;2,6;0,7;0,2;18,2;103,3
613500;21/01/2023;-2,4;1;-0,7;0;18,2;103,3
613500;22/01/2023;-3,4;1,4;-0,7;0;18,2;103,3
613500;23/01/2023;-0,1;2,2;0,9;0;18,2;104,2
613500;24/01/2023;-0,4;2,4;1,1;0;18,2;105,3
613500;25/01/2023;-0,3;0,7;0,2;0;18,2;105,5
613500;26/01/2023;0,3;5,7;2,9;0,4;18,2;108,4
613500;27/01/2023;-4,2;3,4;-0,1;0;18,2;108,4
613500;28/01/2023;-4,2;3,6;0,5;0;18,2;108,9
613500;29/01/2023;2,9;5,4;4,3;0;18,2;113,2
613500;30/01/2023;2,8;5,9;4,4;4,4;18,2;117,6
613500;31/01/2023;1,3;6,6;3,4;6,1;18,2;121
613500;01/02/2023;3;5,7;4,3;2,5;18,2;125,3
613500;02/02/2023;-0,9;4,4;1,8;0,1;18,2;127,1
613500;03/02/2023;0,1;7,1;4,1;10,6;18,2;131,2
613500;04/02/2023;-2,4;0,7;-1;0;18,2;131,2
613500;05/02/2023;-2,2;2,4;0,4;0;18,2;131,6
613500;06/02/2023;-2,1;1,2;-0,6;0;18,2;131,6
613500;07/02/2023;-0,7;3,4;0,6;0;18,2;132,2
613500;08/02/2023;-1;2,9;0,8;0;18,2;133
613500;09/02/2023;-0,5;3,9;1,4;0;18,2;134,4
613500;10/02/2023;2,4;5,9;4,5;0;18,2;138,9
613500;11/02/2023;3,6;9,3;6,7;0;19,9;145,6
613500;12/02/2023;2,4;8,4;6,4;0;21,3;152
613500;13/02/2023;4,8;8,1;6,2;0;22,5;158,2
613500;14/02/2023;0,6;4,9;3,5;0;22,5;161,7
613500;15/02/2023;-1,1;2,5;1,2;0;22,5;162,9
613500;16/02/2023;1,4;5,2;3,9;2,3;22,5;166,8
613500;17/02/2023;4,7;9,7;6,9;6,5;24,4;173,7
613500;18/02/2023;2,3;6,1;4,8;0;24,4;178,5
613500;19/02/2023;1,6;6,2;3,5;0,7;24,4;182
613500;20/02/2023;3,6;8,9;6,7;1,7;26,1;188,7
613500;21/02/2023;5;8,1;6,1;0;27,2;194,8
613500;22/02/2023;1,1;6,9;3,9;0;27,2;198,7
613500;23/02/2023;2;6,3;4,4;0,3;27,2;203,1
613500;24/02/2023;1,9;6,9;3,7;4,8;27,2;206,8
613500;25/02/2023;-1;2,3;1;0;27,2;207,8
613500;26/02/2023;-2,8;4,1;0,4;0;27,2;208,2
613500;27/02/2023;-2,8;6,8;1,9;0;27,2;210,1
613500;28/02/2023;-2,4;8,1;1,6;0;27,2;211,7
613500;01/03/2023;-2,4;6,6;0,7;0;27,2;212,4
613500;02/03/2023;-1,7;7,7;2,4;0;27,2;214,8
613500;03/03/2023;-1,9;6,7;2,5;0;27,2;217,3
613500;04/03/2023;-0,1;5,3;2,9;0;27,2;220,2
613500;05/03/2023;-4,9;2,6;0;0;27,2;220,2
613500;06/03/2023;-6,2;3,1;-1;0;27,2;220,2
613500;07/03/2023;-1,1;3,2;1,1;1,9;27,2;221,3
613500;08/03/2023;-3,7;3,9;-0,2;0;27,2;221,3
613500;09/03/2023;-5,1;3;-0,6;0;27,2;221,3
613500;10/03/2023;-2,4;3,2;0,4;0;27,2;221,7
613500;11/03/2023;-1,3;4,4;0,9;0,8;27,2;222,6
613500;12/03/2023;-1,9;3,7;0,9;1,3;27,2;223,5
613500;13/03/2023;2,5;11,5;7,7;8,1;29,9;231,2
613500;14/03/2023;1,1;9,2;5,1;1,3;30;236,3
613500;15/03/2023;0,9;5,3;2,8;0,2;30;239,1
613500;16/03/2023;-1,5;6,2;3,3;0;30;242,4
613500;17/03/2023;4;8,9;6,4;0,1;31,4;248,8
613500;18/03/2023;3,4;10,9;7,6;0,1;34;256,4
613500;19/03/2023;1,9;13,6;8;0;37;264,4
613500;20/03/2023;5,2;7,7;6,3;3,4;38,3;270,7
613500;21/03/2023;2,8;8,3;6,6;3,5;39,9;277,3
613500;22/03/2023;7;10;8,2;3,4;43,1;285,5
613500;23/03/2023;6,1;11,6;8,6;2;46,7;294,1
613500;24/03/2023;5,4;10,4;8,5;5,1;50,2;302,6
613500;25/03/2023;5,5;9,3;7,2;4,9;52,4;309,8
613500;26/03/2023;-0,1;6,7;4;0;52,4;313,8
613500;27/03/2023;-1,9;4,7;0,9;1,8;52,4;314,7
613500;28/03/2023;-1,5;5,4;2,1;0,1;52,4;316,8
613500;29/03/2023;2,6;7,2;4,7;0,7;52,4;321,5
613500;30/03/2023;5,7;12,2;7,9;8,7;55,3;329,4
