station;date;minte;maxte;temp;prec08;tsum5;tsum0
22;1997-04-17;0;12.6;6.8;0;38.5;308.1
22;1997-04-18;4.5;7.7;5.4;0;38.9;313.5
22;1997-04-19;-0.7;6.6;2.8;0;38.9;316.3
22;1997-04-20;-3.5;7.8;3;0;38.9;319.3
22;1997-04-21;-1.2;7.5;3.4;0;38.9;322.7
22;1997-04-22;2.2;7.8;4.5;0;38.9;327.2
22;1997-04-23;0.1;8.6;4.4;0;38.9;331.6
22;1997-04-24;3.1;8.3;7;0.3;40.9;338.6
22;1997-04-25;4.2;10.1;6.6;4.2;42.5;345.2
22;1997-04-26;0;11.2;6.4;0;43.9;351.6
22;1997-04-27;1.2;14.1;8.3;0;47.2;359.9
22;1997-04-28;6.4;12.7;9.2;0;51.4;369.1
22;1997-04-29;7.4;13.9;10;7.7;56.4;379.1
22;1997-04-30;6.4;10.1;7.1;0.4;58.5;386.2
22;1997-05-01;2.7;16.7;9.7;0;63.2;395.9
22;1997-05-02;5.5;18.3;12.4;0;70.6;408.3
22;1997-05-03;6.3;12.5;8.5;0;74.1;416.8
22;1997-05-04;3.3;11.9;7.2;0;76.3;424
22;1997-05-05;5.9;13.8;11.7;6;83;435.7
22;1997-05-06;8.9;11.3;8.2;0.5;86.2;443.9
22;1997-05-07;3.5;10.2;6.1;9.3;87.3;450
22;1997-05-08;2.7;12.8;7.8;0.2;90.1;457.8
22;1997-05-09;2.9;12;6.8;0;91.9;464.6
22;1997-05-10;5.9;13;9.4;0.5;96.3;474
22;1997-05-11;7.3;18.1;12.4;2.4;103.7;486.4
22;1997-05-12;10.1;16.4;12.7;1.9;111.4;499.1
22;1997-05-13;6.8;18.8;13.2;0.4;119.6;512.3
22;1997-05-14;10.7;17.1;13.2;0;127.8;525.5
22;1997-05-15;11.1;18;13.6;0;136.4;539.1
22;1997-05-16;5.7;19.5;13.5;0;144.9;552.6
22;1997-05-17;10.9;18.6;14.1;0;154;566.7
22;1997-05-18;9;18.4;12.5;0.8;161.5;579.2
22;1997-05-19;8.2;17.3;11.3;0;167.8;590.5
22;1997-05-20;5.2;7.7;6.2;4.8;169;596.7
22;1997-05-21;4.8;6.4;5.6;9.3;169.6;602.3
22;1997-05-22;4.8;8.8;6.6;3.8;171.2;608.9
22;1997-05-23;4.4;11.7;8.2;0.2;174.4;617.1
22;1997-05-24;1.2;13.1;8.2;0;177.6;625.3
22;1997-05-25;3.2;13;9;0;181.6;634.3
22;1997-05-26;4.5;10.1;7.8;0;184.4;642.1
22;1997-05-27;8;11.7;9.7;9.4;189.1;651.8
22;1997-05-28;5.7;16;11.5;0.3;195.6;663.3
22;1997-05-29;7.4;13.3;9.5;0;200.1;672.8
22;1997-05-30;4.5;15.8;11;0;206.1;683.8
22;1997-05-31;3.4;17.3;11.1;0;212.2;694.9
22;1997-06-01;3.2;20.1;12.8;0;220;707.7
22;1997-06-02;5.1;20.7;14.4;0;229.4;722.1
22;1997-06-03;8.6;22;16;0;240.4;738.1
22;1997-06-04;9.7;17.5;13.1;0;248.5;751.2
22;1997-06-05;4.4;22.5;14.7;0;258.2;765.9
22;1997-06-06;9.4;22.3;16.3;0;269.5;782.2
22;1997-06-07;10;24.5;17.5;0;282;799.7
22;1997-06-08;11.4;23.1;17.4;0;294.4;817.1
22;1997-06-09;13.4;21.4;16.8;1.5;306.2;833.9
22;1997-06-10;12.7;19.8;15.4;0;316.6;849.3
22;1997-06-11;6.1;22.5;15.8;0;327.4;865.1
22;1997-06-12;9.3;23.8;17.1;0;339.5;882.2
22;1997-06-13;12.5;21.6;17;0;351.5;899.2
22;1997-06-14;10;21.2;16.2;0;362.7;915.4
22;1997-06-15;13.1;16.8;14.1;0.8;371.8;929.5
22;1997-06-16;10.7;15.6;12.4;0;379.2;941.9
22;1997-06-17;9.8;18.9;13.3;0;387.5;955.2
22;1997-06-18;8.7;17.7;13.1;0;395.6;968.3
22;1997-06-19;6.2;18.7;13.7;0;404.3;982
22;1997-06-20;7.2;18.6;13.8;0;413.1;995.8
22;1997-06-21;13.1;17.6;14.6;0.3;422.7;1010.4
22;1997-06-22;9.9;17.6;14.1;5;431.8;1024.5
22;1997-06-23;10.6;17.5;14;0;440.8;1038.5
22;1997-06-24;10.4;15.7;13;0;448.8;1051.5
22;1997-06-25;10.3;15.5;12.2;0;456;1063.7
22;1997-06-26;4.2;18.4;11.7;0;462.7;1075.4
22;1997-06-27;11.5;18;14.5;21.5;472.2;1089.9
22;1997-06-28;13.7;21.7;16.9;6;484.1;1106.8
22;1997-06-29;10.9;23.7;17.7;0;496.8;1124.5
22;1997-06-30;16.3;21.4;18.3;2.8;510.1;1142.8
22;1997-07-01;11.7;18.9;16;0;521.1;1158.8
22;1997-07-02;8.7;21.1;16.4;0;532.5;1175.2
22;1997-07-03;13.1;19.9;16.3;0;543.8;1191.5
22;1997-07-04;9.5;21.7;15.5;0.8;554.3;1207
22;1997-07-05;11.1;20.3;16.1;0;565.4;1223.1
22;1997-07-06;10.1;19.1;14.8;0;575.2;1237.9
22;1997-07-07;12.1;22.7;17.5;0;587.7;1255.4
22;1997-07-08;13.3;20.8;16.8;0;599.5;1272.2
22;1997-07-09;11.7;22.2;17.2;0;611.7;1289.4
22;1997-07-10;9.9;24.7;18.2;0.2;624.9;1307.6
22;1997-07-11;10.9;24;18.7;0;638.6;1326.3
22;1997-07-12;9.1;23;17.1;0;650.7;1343.4
22;1997-07-13;12.4;21.5;17.3;4.8;663;1360.7
22;1997-07-14;10.2;22.5;17.1;0;675.1;1377.8
22;1997-07-15;9.8;22.5;16.7;0;686.8;1394.5
22;1997-07-16;9.8;21.5;16.4;0;698.2;1410.9
22;1997-07-17;9.5;20.9;16.1;0;709.3;1427
22;1997-07-18;14.7;23.8;18.7;0;723;1445.7
22;1997-07-19;12.8;23.6;17.1;0;735.1;1462.8
22;1997-07-20;13.1;24.6;18.3;0;748.4;1481.1
22;1997-07-21;15.4;26.2;18.8;2;762.2;1499.9
22;1997-07-22;12;27.5;20.6;0;777.8;1520.5
22;1997-07-23;11.9;24.4;19;0;791.8;1539.5
22;1997-07-24;15.5;22.8;18.5;0;805.3;1558
22;1997-07-25;13.5;22.8;17.9;4.3;818.2;1575.9
22;1997-07-26;11.8;23.2;17.4;0;830.6;1593.3
22;1997-07-27;12.5;20.4;15.9;2.4;841.5;1609.2
22;1997-07-28;13.8;20.2;15.9;22;852.4;1625.1
22;1997-07-29;12.2;21.5;16.4;5.7;863.8;1641.5
22;1997-07-30;9.7;22.4;17.1;0;875.9;1658.6
22;1997-07-31;15.5;19.6;16.8;5.4;887.7;1675.4
22;1997-08-01;9;21.6;15.8;0;898.5;1691.2
22;1997-08-02;10.3;23.4;17.8;0.3;911.3;1709
22;1997-08-03;15.4;23;18.7;0;925;1727.7
22;1997-08-04;13.8;22.8;18.3;10.8;938.3;1746
22;1997-08-05;13;25;19.4;0;952.7;1765.4
22;1997-08-06;13.4;26.7;20.4;0;968.1;1785.8
22;1997-08-07;13.5;26.8;20.4;0;983.5;1806.2
22;1997-08-08;15.4;27.4;21.2;0;999.7;1827.4
22;1997-08-09;13.5;27.8;21.6;0;1016.3;1849
22;1997-08-10;13.7;28.2;21.8;0;1033.1;1870.8
22;1997-08-11;14.7;29.1;22;0;1050.1;1892.8
22;1997-08-12;14.5;28.9;22.1;0;1067.2;1914.9
22;1997-08-13;13.7;29.7;22.1;0;1084.3;1937
22;1997-08-14;13.4;29.2;22.2;0;1101.5;1959.2
22;1997-08-15;14.6;26.9;21.4;0;1117.9;1980.6
22;1997-08-16;13.6;25.1;19.8;0;1132.7;2000.4
22;1997-08-17;12.2;27.5;20.3;0;1148;2020.7
22;1997-08-18;14.7;27.7;21.2;0;1164.2;2041.9
22;1997-08-19;12.9;27.5;20.6;0;1179.8;2062.5
22;1997-08-20;14;28.3;20.9;0;1195.7;2083.4
22;1997-08-21;14.9;27.5;21.5;0;1212.2;2104.9
22;1997-08-22;19.1;26.2;21.6;0;1228.8;2126.5
22;1997-08-23;11.7;23.8;19;0.6;1242.8;2145.5
22;1997-08-24;17.2;28.1;23.7;0;1261.5;2169.2
22;1997-08-25;17.3;30.1;24.5;0;1281;2193.7
22;1997-08-26;20;26.3;22.4;0;1298.4;2216.1
22;1997-08-27;18.5;24.5;20.9;40.6;1314.3;2237
22;1997-08-28;18.6;24.9;21.2;0.8;1330.5;2258.2
22;1997-08-29;14.9;21;16.2;0;1341.7;2274.4
22;1997-08-30;14.2;21.4;17.3;17.2;1354;2291.7
22;1997-08-31;15.3;23.2;18.9;0;1367.9;2310.6
22;1997-09-01;14.1;24.5;19.6;0;1382.5;2330.2
22;1997-09-02;16.4;23.1;19;0;1396.5;2349.2
22;1997-09-03;14.4;21.8;17.6;2.1;1409.1;2366.8
22;1997-09-04;11;22;16.6;0;1420.7;2383.4
22;1997-09-05;14.8;20.6;17.2;0.5;1432.9;2400.6
22;1997-09-06;11;19.2;15;0;1442.9;2415.6
22;1997-09-07;12.8;19.6;16;1;1453.9;2431.6
22;1997-09-08;14.5;20.1;16.3;0.3;1465.2;2447.9
22;1997-09-09;13.1;14.9;13.1;0;1473.3;2461
22;1997-09-10;9.5;15.9;13.1;2.2;1481.4;2474.1
22;1997-09-11;11.8;18.1;14.6;0;1491;2488.7
22;1997-09-12;12.7;18;15.1;0;1501.1;2503.8
22;1997-09-13;11.7;15.4;12.3;3;1508.4;2516.1
22;1997-09-14;8.6;14.1;11.2;3.7;1514.6;2527.3
22;1997-09-15;9.4;16.7;13.6;1.4;1523.2;2540.9
22;1997-09-16;12.4;18.2;15.1;0;1533.3;2556
22;1997-09-17;13.3;18;15;0;1543.3;2571
22;1997-09-18;8.9;15.6;11.6;0;1549.9;2582.6
22;1997-09-19;7;14;10;0;1554.9;2592.6
22;1997-09-20;5.3;13.5;9.6;0;1559.5;2602.2
22;1997-09-21;7.5;13.9;11.6;0;1566.1;2613.8
22;1997-09-22;9.3;14.8;11.8;0;1572.9;2625.6
22;1997-09-23;10.4;15.3;12.1;0;1580;2637.7
22;1997-09-24;5.1;18.7;11.7;0;1586.7;2649.4
22;1997-09-25;6.4;16.2;12.2;0;1593.9;2661.6
22;1997-09-26;10.8;14.7;12.6;0;1601.5;2674.2
22;1997-09-27;3.9;17.3;11.1;0;1607.6;2685.3
22;1997-09-28;1.6;17.1;9.3;0;1611.9;2694.6
22;1997-09-29;2.8;17.2;11;0;1617.9;2705.6
22;1997-09-30;4.6;15.6;13.1;1;1626;2718.7
22;1997-10-01;4.3;13.7;10.4;0;1631.4;2729.1
22;1997-10-02;4.5;13.7;10.6;0.4;1637;2739.7
22;1997-10-03;6.8;14.2;10.9;3;1642.9;2750.6
22;1997-10-04;8.9;15.9;13.9;0;1651.8;2764.5
22;1997-10-05;12.6;15.5;13.6;0.5;1660.4;2778.1
22;1997-10-06;11.4;15.7;13.1;0.5;1668.5;2791.2
22;1997-10-07;9.4;16.3;13.2;0;1676.7;2804.4
22;1997-10-08;11.6;14.9;13.1;4;1684.8;2817.5
22;1997-10-09;11.7;16.7;14.4;20;1694.2;2831.9
22;1997-10-10;10.9;15;12.1;13.4;1701.3;2844
22;1997-10-11;9.1;11.5;10;15.6;1706.3;2854
22;1997-10-12;6.6;15.3;9.2;1.2;1710.5;2863.2
22;1997-10-13;7.1;9.1;7.5;0;1713;2870.7
22;1997-10-14;2.5;15.8;7.2;9.2;1715.2;2877.9
22;1997-10-15;1.8;13.7;5.4;1.7;1715.6;2883.3
22;1997-10-16;0.1;14.7;5;0;1715.6;2888.3
22;1997-10-17;2.4;9.5;7;0;1717.6;2895.3
22;1997-10-18;6.4;12.7;11.6;2.2;1724.2;2906.9
22;1997-10-19;10.7;13.1;12.4;0;1731.6;2919.3
22;1997-10-20;4.9;10.3;6.2;0;1732.8;2925.5
22;1997-10-21;-0.9;8.5;4.5;0;1732.8;2930
22;1997-10-22;-0.9;9.9;7.7;0;1735.5;2937.7
22;1997-10-23;5.1;8.8;6.1;0.2;1736.6;2943.8
22;1997-10-24;0.3;6.7;3.7;4.5;1736.6;2947.5
22;1997-10-25;0.8;5.7;3.1;0;1736.6;2950.6
22;1997-10-26;-3.3;8.5;0.9;0.1;1736.6;2951.5
22;1997-10-27;-4.8;9.4;0.4;0;1736.6;2951.9
22;1997-10-28;-4.8;7.5;2.7;0;1736.6;2954.6
22;1997-10-29;-2.2;9.3;8.2;3.7;1739.8;2962.8
22;1997-10-30;6.8;10.2;6.9;0;1741.7;2969.7
22;1997-10-31;-1.9;7.1;3.2;0;1741.7;2972.9
22;1997-11-01;0.1;8.1;5.6;0;1742.3;2978.5
22;1997-11-02;4.2;9.6;7.9;3.3;1745.2;2986.4
22;1997-11-03;1.8;6.8;2.7;0;1745.2;2989.1
22;1997-11-04;-3.6;4.5;0.6;0;1745.2;2989.7
22;1997-11-05;-2.3;4.2;2.1;0;1745.2;2991.8
22;1997-11-06;0.9;6.7;5.7;3.8;1745.9;2997.5
22;1997-11-07;5.6;10.9;8.8;8.5;1749.7;3006.3
22;1997-11-08;7.2;11;9.2;0.5;1753.9;3015.5
22;1997-11-09;5.9;8.4;7.4;0;1756.3;3022.9
22;1997-11-10;5.4;8.3;7.2;0;1758.5;3030.1
22;1997-11-11;5.4;9.7;7.5;0.7;1761;3037.6
22;1997-11-12;4.5;7.9;6.4;0;1762.4;3044
22;1997-11-13;3.7;7.1;6.1;6.3;1763.5;3050.1
22;1997-11-14;4.7;7;5.8;3;1764.3;3055.9
22;1997-11-15;3.9;5.7;5.2;4.7;1764.5;3061.1
22;1997-11-16;1.1;6.7;4.8;3;1764.5;3065.9
22;1997-11-17;1.1;6.8;5.4;0;1764.9;3071.3
22;1997-11-18;4.4;6.2;4.8;0;1764.9;3076.1
22;1997-11-19;-0.1;4.5;1.8;0;1764.9;3077.9
22;1997-11-20;-0.1;4.7;2.5;0;1764.9;3080.4
22;1997-11-21;1;5.4;4.1;0;1764.9;3084.5
22;1997-11-22;3.8;4.5;4;4.9;1764.9;3088.5
22;1997-11-23;2.1;3.6;2.1;1.5;1764.9;3090.6
22;1997-11-24;-1.7;1.5;-0.1;0;1764.9;3090.6
22;1997-11-25;-1.4;2.1;0.9;0;1764.9;3091.5
22;1997-11-26;-0.1;2.4;0.3;0;1764.9;3091.8
22;1997-11-27;-2.6;1.8;-0.3;0;1764.9;3091.8
22;1997-11-28;-1.1;2.3;1.1;0;1764.9;3092.9
22;1997-11-29;0.1;3.1;1.4;0;1764.9;3094.3
22;1997-11-30;1;6;4.9;3.8;1764.9;3099.2
22;1997-12-01;0;5.6;1.3;2.2;1764.9;3100.5
22;1997-12-02;-2.9;-0.5;-1.8;0;1764.9;3100.5
22;1997-12-03;-3.1;0.6;0;0.2;1764.9;3100.5
22;1997-12-04;-1.3;0.1;-1.6;0;1764.9;3100.5
22;1997-12-05;-4;3.6;1;0.4;1764.9;3101.5
22;1997-12-06;-1.1;4.3;3.6;0.4;1764.9;3105.1
22;1997-12-07;3;7.4;5.2;7;1765.1;3110.3
22;1997-12-08;2.1;5.1;3.5;1;1765.1;3113.8
22;1997-12-09;2.3;6.9;5.6;0.2;1765.7;3119.4
22;1997-12-10;4.7;8.5;6.8;2.8;1767.5;3126.2
22;1997-12-11;6.1;8.7;7.4;10;1769.9;3133.6
22;1997-12-12;5.6;6.3;5.3;1.7;1770.2;3138.9
22;1997-12-13;3.1;4.6;3.4;0;1770.2;3142.3
22;1997-12-14;0.5;4.7;2.5;1.8;1770.2;3144.8
22;1997-12-15;0.7;1.1;0.4;0;1770.2;3145.2
22;1997-12-16;-2.7;-0.3;-1.8;0;1770.2;3145.2
22;1997-12-17;-3.6;-1.7;-2.9;0;1770.2;3145.2
22;1997-12-18;-4.8;-0.4;-2.5;0;1770.2;3145.2
22;1997-12-19;-3.5;0.7;-0.1;0;1770.2;3145.2
22;1997-12-20;0;2.8;1.5;0;1770.2;3146.7
22;1997-12-21;1.1;2.6;1.6;0;1770.2;3148.3
22;1997-12-22;-0.4;0.7;0.2;0;1770.2;3148.5
22;1997-12-23;-0.2;1.5;0.6;0.7;1770.2;3149.1
22;1997-12-24;0.3;4.1;2;0;1770.2;3151.1
22;1997-12-25;0.8;8.1;6.4;8.5;1771.6;3157.5
22;1997-12-26;5.1;7.3;6.4;5.6;1773;3163.9
22;1997-12-27;3;5.5;3.2;3.4;1773;3167.1
22;1997-12-28;1.3;4.4;3.3;0;1773;3170.4
22;1997-12-29;2.3;4.1;3.1;0.1;1773;3173.5
22;1997-12-30;1.1;3.7;2.8;0.5;1773;3176.3
22;1997-12-31;2.4;7;4.3;0.2;1773;3180.6
22;1998-01-01;3.1;7;4.4;4;0;4.4
22;1998-01-02;2.8;5.7;4.5;0.2;0;8.9
22;1998-01-03;3.8;6.6;5.2;2;0.2;14.1
22;1998-01-04;3.5;6.1;4.6;12.3;0.2;18.7
22;1998-01-05;3.1;4.9;3.9;7;0.2;22.6
22;1998-01-06;0.7;5;2.8;1.7;0.2;25.4
22;1998-01-07;1.1;7;4.6;3;0.2;30
22;1998-01-08;3;5.5;4.6;5.5;0.2;34.6
22;1998-01-09;0.2;6.4;2.6;1;0.2;37.2
22;1998-01-10;0;8.5;6.6;4.3;1.8;43.8
22;1998-01-11;3.2;6.6;4.4;0;1.8;48.2
22;1998-01-12;1.4;5.8;3.8;0;1.8;52
22;1998-01-13;2.6;5.5;4.5;0.1;1.8;56.5
22;1998-01-14;0.8;7.8;4.1;0;1.8;60.6
22;1998-01-15;2.3;6.6;5.3;0.3;2.1;65.9
22;1998-01-16;4.5;6.5;5.8;1.9;2.9;71.7
22;1998-01-17;3.9;5.7;4.2;0;2.9;75.9
22;1998-01-18;1.5;5.5;3.2;11.2;2.9;79.1
22;1998-01-19;2.1;4.1;3.4;4.8;2.9;82.5
22;1998-01-20;1.3;3.5;1.1;9.5;2.9;83.6
22;1998-01-21;-2.2;-0.4;-1.9;0;2.9;83.6
22;1998-01-22;-5.9;0.1;-3.3;0;2.9;83.6
22;1998-01-23;-5.9;1.1;-1;0;2.9;83.6
22;1998-01-24;-1.6;1.7;0.6;4.3;2.9;84.2
22;1998-01-25;-4.7;1.3;-2.6;0;2.9;84.2
22;1998-01-26;-7.1;1.7;-2.2;0;2.9;84.2
22;1998-01-27;-5.2;3.2;1.4;0;2.9;85.6
22;1998-01-28;0.3;3.7;1.2;0.2;2.9;86.8
22;1998-01-29;-4.4;2.3;-1.1;0;2.9;86.8
22;1998-01-30;-4.5;4.5;1.6;0.1;2.9;88.4
22;1998-01-31;-6.5;-3.5;-5.3;0;2.9;88.4
22;1998-02-01;-8.2;-2.8;-5;0;2.9;88.4
22;1998-02-02;-5.6;0.3;-2.4;0;2.9;88.4
22;1998-02-03;-2.9;-0.6;-1.8;2;2.9;88.4
22;1998-02-04;-4.8;3.4;1.9;2;2.9;90.3
22;1998-02-05;1.6;4.6;3.6;0.5;2.9;93.9
22;1998-02-06;2.8;4.5;3.7;0;2.9;97.6
22;1998-02-07;2.8;3.7;2.5;0;2.9;100.1
22;1998-02-08;0.3;5.5;3.4;2.2;2.9;103.5
22;1998-02-09;2.2;5.1;4.4;0.2;2.9;107.9
22;1998-02-10;4.2;7.5;5.5;0;3.4;113.4
22;1998-02-11;4.7;7.1;5.5;0;3.9;118.9
22;1998-02-12;5.2;9;8.2;3;7.1;127.1
22;1998-02-13;6;7.7;5.9;6.6;8;133
22;1998-02-14;4.4;10;7.4;3.6;10.4;140.4
22;1998-02-15;6.8;8.8;7.8;10;13.2;148.2
22;1998-02-16;6.6;8.5;6.9;0.5;15.1;155.1
22;1998-02-17;-0.4;5.4;2.8;2.2;15.1;157.9
22;1998-02-18;0.6;10.4;7.4;0;17.5;165.3
22;1998-02-19;4.7;6.7;5.7;0;18.2;171
22;1998-02-20;4.6;7.6;6.4;0;19.6;177.4
22;1998-02-21;4.1;9.3;6.8;0;21.4;184.2
22;1998-02-22;4.1;8.8;6.9;3.3;23.3;191.1
22;1998-02-23;2.8;7.6;5.2;0;23.5;196.3
22;1998-02-24;2.9;10.5;8.4;0;26.9;204.7
22;1998-02-25;7.4;11.5;8.4;0.5;30.3;213.1
22;1998-02-26;5.8;7.3;6.3;0;31.6;219.4
22;1998-02-27;5.5;7.2;6.3;0.2;32.9;225.7
22;1998-02-28;2.7;5.4;3.3;2.9;32.9;229
22;1998-03-01;-0.2;2.7;0.7;0.9;32.9;229.7
22;1998-03-02;-2;6.9;2.2;2.6;32.9;231.9
22;1998-03-03;0;8.4;5.6;5;33.5;237.5
22;1998-03-04;3.9;9.9;7.2;10;35.7;244.7
22;1998-03-05;3.2;5.4;3.1;2.5;35.7;247.8
22;1998-03-06;-1.4;4.8;2;1.4;35.7;249.8
22;1998-03-07;-0.9;0.5;-0.3;0;35.7;249.8
22;1998-03-08;-1.7;0.3;-0.9;6.3;35.7;249.8
22;1998-03-09;-6.9;2.4;-1.1;0;35.7;249.8
22;1998-03-10;-6.7;3;-0.5;0;35.7;249.8
22;1998-03-11;-5;3;1.4;0;35.7;251.2
22;1998-03-12;-0.9;2.8;0.9;0.5;35.7;252.1
22;1998-03-13;-1.4;7.3;2.5;0.5;35.7;254.6
22;1998-03-14;0.4;5.9;2.8;0;35.7;257.4
22;1998-03-15;0.7;5.4;3.2;0.4;35.7;260.6
22;1998-03-16;2.5;10.5;6.8;0;37.5;267.4
22;1998-03-17;5.6;8.2;6.9;4.1;39.4;274.3
22;1998-03-18;5.1;9.2;6.4;0;40.8;280.7
22;1998-03-19;0.7;6.6;3.6;0;40.8;284.3
22;1998-03-20;0.4;4.6;2.5;0.7;40.8;286.8
22;1998-03-21;-1.1;6.4;2.7;0;40.8;289.5
22;1998-03-22;-1.4;6.1;2;0;40.8;291.5
22;1998-03-23;-1.7;4.8;0.9;1.8;40.8;292.4
22;1998-03-24;-3.5;6.1;1.2;0;40.8;293.6
22;1998-03-25;-2.7;7.6;3.3;0;40.8;296.9
22;1998-03-26;1.1;7.7;4.9;0;40.8;301.8
22;1998-03-27;2;11;6.9;0.8;42.7;308.7
22;1998-03-28;1.7;11.7;7.1;0;44.8;315.8
22;1998-03-29;3.8;12.8;8.3;0;48.1;324.1
22;1998-03-30;4.7;14;9;0;52.1;333.1
22;1998-03-31;6.3;13.9;9.8;0;56.9;342.9
22;1998-04-01;6.1;8.1;5.6;0.1;57.5;348.5
22;1998-04-02;-0.2;1;0.1;2.4;57.5;348.6
22;1998-04-03;-1.2;4.2;1.6;7.6;57.5;350.2
22;1998-04-04;0.6;9.9;7;27.6;59.5;357.2
22;1998-04-05;6.4;10.8;8.1;7.3;62.6;365.3
22;1998-04-06;4;11.5;7.9;5.6;65.5;373.2
22;1998-04-07;4.4;7.6;5.6;0.7;66.1;378.8
22;1998-04-08;3.5;6;4.7;0;66.1;383.5
22;1998-04-09;2.1;5.1;3.2;0.4;66.1;386.7
22;1998-04-10;1.7;7.5;4.7;0;66.1;391.4
22;1998-04-11;3.4;7.1;5.4;0;66.5;396.8
22;1998-04-12;4.4;9.7;6.4;1;67.9;403.2
22;1998-04-13;1.8;8.2;5.5;0;68.4;408.7
22;1998-04-14;2.8;7.3;4.9;0;68.4;413.6
22;1998-04-15;1.3;9.6;6.4;0.4;69.8;420
22;1998-04-16;3.9;9.2;5.8;1.6;70.6;425.8
22;1998-04-17;0.5;10.6;5.6;4.5;71.2;431.4
22;1998-04-18;2.3;11.2;6.8;0;73;438.2
22;1998-04-19;-0.1;11.3;5.9;0;73.9;444.1
22;1998-04-20;0.9;12.2;7.3;0;76.2;451.4
22;1998-04-21;4.3;11.8;8.5;0.3;79.7;459.9
22;1998-04-22;3.8;9.3;6.9;0;81.6;466.8
22;1998-04-23;5.1;14.9;9;0;85.6;475.8
22;1998-04-24;5.7;12.8;9.5;0;90.1;485.3
22;1998-04-25;7.1;15;11.4;1.8;96.5;496.7
22;1998-04-26;9.4;12.4;10.8;5.8;102.3;507.5
22;1998-04-27;9.2;15.7;11.2;1.8;108.5;518.7
22;1998-04-28;8.4;11.7;10.1;1.5;113.6;528.8
22;1998-04-29;8.5;15.1;11;3.8;119.6;539.8
22;1998-04-30;9.3;20.2;14.5;1.8;129.1;554.3
22;1998-05-01;9.4;19.1;14.2;0;138.3;568.5
22;1998-05-02;8.2;19.2;13;0;146.3;581.5
22;1998-05-03;8.4;13.1;9.8;1.4;151.1;591.3
22;1998-05-04;5.9;12.6;8.8;6;154.9;600.1
22;1998-05-05;5;12.8;8.6;0.3;158.5;608.7
22;1998-05-06;5;12.7;8.6;1.4;162.1;617.3
22;1998-05-07;6.8;13.5;10.4;5.4;167.5;627.7
22;1998-05-08;9.5;17;13;0;175.5;640.7
22;1998-05-09;8.5;20;15;0;185.5;655.7
22;1998-05-10;10;22.4;16.5;0;197;672.2
22;1998-05-11;10.9;18.1;14.8;0;206.8;687
22;1998-05-12;10.3;15;11.8;2.7;213.6;698.8
22;1998-05-13;5.9;14;10;0;218.6;708.8
22;1998-05-14;2.1;17.4;10.5;0;224.1;719.3
22;1998-05-15;6.5;17.6;12.7;0;231.8;732
22;1998-05-16;5.3;17.4;11.9;0;238.7;743.9
22;1998-05-17;4.2;19;12.9;0;246.6;756.8
22;1998-05-18;5.7;20;14;0;255.6;770.8
22;1998-05-19;8.2;17.2;12.6;0;263.2;783.4
22;1998-05-20;8.4;14.1;10.9;0;269.1;794.3
22;1998-05-21;6.5;11.8;8.8;0;272.9;803.1
22;1998-05-22;5.8;13.1;9.3;4;277.2;812.4
22;1998-05-23;1.2;14;9.1;0;281.3;821.5
22;1998-05-24;8.3;13.2;10.6;0.8;286.9;832.1
22;1998-05-25;9.1;14;11.3;0.8;293.2;843.4
22;1998-05-26;8.3;14.1;11;0.8;299.2;854.4
22;1998-05-27;8.8;17;12.8;1.7;307;867.2
22;1998-05-28;10;17.4;12.8;0;314.8;880
22;1998-05-29;10.8;22.2;16.7;2.5;326.5;896.7
22;1998-05-30;12.9;18.4;14.6;0;336.1;911.3
22;1998-05-31;9.2;20.1;14.7;0;345.8;926
22;1998-06-01;12.2;15.6;14.1;0;354.9;940.1
22;1998-06-02;11.4;18.7;14.5;0;364.4;954.6
22;1998-06-03;11.6;18.9;15.9;0;375.3;970.5
22;1998-06-04;12.6;17.1;13.9;0.4;384.2;984.4
22;1998-06-05;5.6;15.4;11.7;0.5;390.9;996.1
22;1998-06-06;10.2;15.6;12.7;0.2;398.6;1008.8
22;1998-06-07;11;21.9;16.7;3.9;410.3;1025.5
22;1998-06-08;10.6;18.3;14.5;4.8;419.8;1040
22;1998-06-09;10.6;17.4;15;0;429.8;1055
22;1998-06-10;14.2;17.5;15.6;6.4;440.4;1070.6
22;1998-06-11;9.3;19.1;14.6;0.1;450;1085.2
22;1998-06-12;9.8;16.5;12.9;0;457.9;1098.1
22;1998-06-13;7.8;15.6;11.5;0;464.4;1109.6
22;1998-06-14;4;17.8;11.7;0;471.1;1121.3
22;1998-06-15;5;19.3;13.3;0;479.4;1134.6
22;1998-06-16;9.8;17.4;13.7;0;488.1;1148.3
22;1998-06-17;11.5;14.9;12.6;0;495.7;1160.9
22;1998-06-18;10.5;16.9;12.9;0;503.6;1173.8
22;1998-06-19;3.8;17.3;11.5;0;510.1;1185.3
22;1998-06-20;8.7;19.9;14.5;1.8;519.6;1199.8
22;1998-06-21;10.2;23.6;18.2;0;532.8;1218
22;1998-06-22;12.9;19.3;16;10.8;543.8;1234
22;1998-06-23;12.1;18.2;15.1;2.1;553.9;1249.1
22;1998-06-24;7.7;20.5;15.3;0;564.2;1264.4
22;1998-06-25;9;21.1;15.8;0;575;1280.2
22;1998-06-26;14.3;20.4;17.2;1;587.2;1297.4
22;1998-06-27;12.7;20.3;16.4;0.3;598.6;1313.8
